item_id,recommend,sentiment_analysis
209650,0.0,0
315880,0.0,0
259780,1.0,2
345440,1.0,2
24010,1.0,1
570,1.0,2
352950,0.0,1
325100,1.0,2
322070,1.0,1
218620,0.0,1
234710,1.0,2
4000,1.0,2
440,1.0,2
550,1.0,2
72760,1.0,1
304930,1.0,2
232950,1.0,2
239820,1.0,2
570,1.0,2
218230,1.0,1
440,1.0,2
440,1.0,2
72850,1.0,0
236430,1.0,2
440,1.0,2
4000,1.0,1
304930,1.0,1
219740,1.0,2
324080,1.0,0
730,1.0,2
218620,1.0,2
221100,1.0,0
250900,1.0,0
239030,1.0,2
252350,1.0,2
440,1.0,0
323500,1.0,2
222880,0.0,0
219150,1.0,2
570,1.0,0
261030,1.0,2
55230,1.0,2
252490,1.0,2
239030,1.0,2
223470,1.0,2
55230,1.0,1
730,1.0,2
248820,1.0,1
300570,1.0,0
218620,1.0,1
49520,1.0,2
440,1.0,2
440,1.0,2
377160,1.0,2
271590,1.0,2
218620,1.0,2
440,1.0,2
224260,1.0,0
247298,1.0,2
304930,1.0,2
4000,1.0,2
208090,1.0,2
113400,0.0,1
230410,1.0,2
570,1.0,2
304930,1.0,1
330840,1.0,1
239030,1.0,1
730,1.0,2
67370,1.0,0
219150,1.0,2
4000,1.0,2
220780,1.0,2
252490,1.0,1
109600,1.0,2
440,1.0,2
265930,1.0,1
387860,1.0,0
730,1.0,2
211820,1.0,2
218620,1.0,2
206420,0.0,2
233720,0.0,0
105600,1.0,2
227300,1.0,1
240,1.0,0
218230,1.0,2
440,1.0,2
113400,1.0,2
304930,1.0,1
440,1.0,2
730,1.0,2
218230,1.0,1
301520,1.0,2
374320,1.0,1
4000,1.0,1
246280,1.0,0
282440,1.0,2
257730,1.0,0
211820,1.0,2
730,1.0,2
105600,1.0,1
440,1.0,2
224260,1.0,1
208650,1.0,0
242760,1.0,2
4920,1.0,2
570,1.0,2
730,0.0,0
570,1.0,1
107900,1.0,2
49520,1.0,2
105600,1.0,2
72850,1.0,2
242760,1.0,1
221100,1.0,1
39210,1.0,2
330830,1.0,1
247730,1.0,2
298630,1.0,2
730,1.0,2
440,1.0,2
319630,1.0,2
620,1.0,0
1250,1.0,2
113400,0.0,2
204450,1.0,2
221100,1.0,0
224600,1.0,2
247730,1.0,2
245550,1.0,2
220240,1.0,2
22380,1.0,1
440,1.0,2
730,1.0,2
267600,1.0,2
12210,1.0,2
49520,1.0,2
11610,1.0,1
247730,1.0,2
355840,1.0,0
322070,1.0,1
304930,1.0,2
223710,1.0,0
2400,1.0,2
224600,0.0,2
104900,0.0,0
49520,1.0,1
43110,1.0,1
55230,1.0,1
8870,1.0,2
570,1.0,2
1250,1.0,1
223710,1.0,0
286080,1.0,1
218230,0.0,2
317400,1.0,0
47810,1.0,2
440,1.0,1
440,1.0,2
22380,1.0,1
72850,1.0,0
440,1.0,1
218620,1.0,2
240,1.0,0
10500,1.0,1
354140,1.0,2
252950,1.0,2
730,1.0,2
252490,1.0,2
730,1.0,1
1840,1.0,1
440,1.0,2
4000,1.0,2
221910,1.0,2
248570,1.0,2
730,0.0,2
304930,0.0,0
263300,1.0,1
252490,1.0,2
240,1.0,2
440,1.0,2
345350,1.0,2
8870,1.0,2
550,1.0,0
440,1.0,2
219990,1.0,2
249990,1.0,1
56400,1.0,2
304930,1.0,2
49520,1.0,2
233610,1.0,2
730,1.0,2
203770,1.0,1
269030,0.0,2
319630,1.0,2
218620,1.0,2
251570,0.0,2
200510,1.0,2
2400,1.0,2
238430,1.0,2
319510,1.0,0
332800,1.0,2
203140,1.0,2
241540,1.0,2
41740,1.0,2
336100,1.0,2
268750,1.0,2
250900,1.0,2
249050,1.0,2
230050,1.0,2
72850,1.0,2
221100,1.0,2
39000,1.0,0
437220,1.0,2
730,1.0,2
440,1.0,2
231430,1.0,2
1250,1.0,2
730,1.0,2
304930,1.0,0
201790,1.0,2
201870,1.0,2
252490,1.0,1
72850,1.0,2
224600,1.0,2
4000,1.0,2
213330,1.0,2
47890,1.0,0
440,1.0,2
105600,1.0,2
216250,1.0,2
4000,1.0,2
440,1.0,2
232090,1.0,2
12220,1.0,2
223470,1.0,0
4000,1.0,2
570,0.0,2
268500,1.0,2
372000,1.0,2
550,1.0,1
304930,1.0,1
287700,1.0,1
107410,1.0,1
209870,1.0,2
440,1.0,1
218230,1.0,2
220,1.0,1
440,1.0,2
230410,1.0,2
730,1.0,2
440,1.0,2
250600,1.0,1
218620,1.0,2
212070,1.0,2
301520,1.0,2
331600,0.0,0
272510,1.0,2
4000,0.0,2
440,1.0,1
359320,1.0,2
570,1.0,1
316390,0.0,1
214950,1.0,1
417860,1.0,1
730,1.0,2
239220,1.0,2
440,1.0,1
200210,1.0,2
227940,0.0,2
253710,1.0,2
258970,0.0,0
213670,1.0,2
243870,1.0,2
364360,1.0,2
300080,1.0,2
251570,0.0,2
41000,1.0,2
620,1.0,2
252490,1.0,2
8190,1.0,2
17410,1.0,2
286690,1.0,2
220240,1.0,2
238460,1.0,2
218230,1.0,2
72850,1.0,2
49520,1.0,1
307640,1.0,2
219740,1.0,0
730,1.0,2
4000,1.0,1
8930,1.0,0
440,1.0,2
458730,1.0,2
468410,1.0,2
204100,1.0,0
4000,0.0,2
730,1.0,2
222880,1.0,0
730,1.0,2
730,1.0,2
287700,1.0,1
730,1.0,0
4000,1.0,2
417860,1.0,1
730,1.0,1
570,1.0,2
227100,1.0,2
42680,1.0,2
35450,1.0,1
222880,1.0,2
355840,1.0,2
730,1.0,2
730,1.0,2
209870,1.0,2
221100,1.0,2
252490,1.0,2
440,1.0,2
216150,1.0,0
11610,1.0,2
105600,1.0,1
224260,1.0,2
357480,1.0,0
304930,1.0,2
4000,1.0,1
229870,0.0,1
310380,1.0,0
224540,1.0,2
204300,0.0,2
33230,1.0,2
220,1.0,2
440,1.0,1
421670,1.0,2
550,1.0,2
440,1.0,2
730,1.0,1
304930,1.0,2
32800,1.0,2
730,1.0,1
49520,1.0,2
222880,1.0,2
8190,1.0,2
72850,1.0,2
730,1.0,2
241930,1.0,2
218230,1.0,2
202970,0.0,0
440,1.0,1
200210,1.0,2
730,1.0,2
208090,1.0,1
221100,1.0,2
34870,0.0,0
9900,1.0,2
304050,1.0,0
105600,1.0,2
24240,1.0,2
244850,1.0,2
323930,1.0,2
730,1.0,2
203770,1.0,0
48700,1.0,0
440,1.0,2
570,1.0,2
72850,1.0,2
240,1.0,2
440,1.0,2
49520,1.0,2
297130,1.0,0
42910,1.0,2
35700,1.0,2
238960,1.0,2
97000,1.0,2
200210,1.0,2
202710,1.0,0
200710,1.0,2
311210,1.0,1
33930,1.0,2
730,1.0,0
301520,1.0,2
570,1.0,1
218620,0.0,2
331470,1.0,2
440,1.0,2
440,1.0,2
49520,1.0,2
427520,1.0,1
440,1.0,2
301520,1.0,1
1840,1.0,2
440,1.0,2
570,1.0,0
44350,1.0,2
295110,0.0,1
252490,1.0,2
91310,1.0,1
426000,1.0,2
218620,1.0,2
221380,1.0,2
238320,1.0,2
239200,1.0,0
440,1.0,2
301970,1.0,2
221100,1.0,2
440,1.0,0
34330,1.0,2
275850,0.0,1
285920,1.0,0
11020,1.0,2
206500,1.0,2
730,1.0,2
440,1.0,2
4000,1.0,0
219150,1.0,0
259080,1.0,0
570,1.0,2
730,1.0,2
50300,1.0,0
8310,1.0,2
214230,1.0,2
224540,1.0,2
18020,1.0,0
18000,1.0,2
570,1.0,1
440,1.0,2
238460,1.0,1
730,1.0,1
1250,1.0,2
202170,1.0,2
202170,1.0,1
304930,1.0,1
211420,1.0,2
221100,1.0,0
730,1.0,2
49520,1.0,2
6060,1.0,1
244730,1.0,1
8930,1.0,1
242760,1.0,2
307780,0.0,2
730,1.0,0
252490,1.0,2
386360,1.0,1
12200,1.0,2
730,1.0,1
370240,1.0,2
570,1.0,1
224540,1.0,2
4000,1.0,2
12210,1.0,2
730,1.0,2
4000,1.0,2
440,1.0,1
72850,1.0,0
218620,1.0,1
440,1.0,1
265630,1.0,1
570,1.0,2
220,1.0,2
72850,1.0,2
65800,1.0,2
32200,1.0,2
24740,1.0,2
295110,1.0,1
113400,1.0,1
312280,1.0,0
40800,1.0,2
241600,1.0,1
467820,1.0,2
374320,1.0,2
440,1.0,1
428690,1.0,2
204300,1.0,2
233720,1.0,2
730,1.0,0
221910,1.0,2
440,1.0,2
40800,1.0,0
226700,0.0,0
42910,1.0,2
246620,1.0,0
226700,1.0,2
8190,1.0,2
570,1.0,2
292030,1.0,1
55230,1.0,1
440,1.0,2
570,1.0,2
354240,1.0,2
270490,1.0,2
19680,1.0,2
345390,1.0,2
238460,1.0,0
218640,1.0,2
222900,1.0,2
730,1.0,0
4000,1.0,2
264140,1.0,0
230410,1.0,0
305620,1.0,1
304930,1.0,1
440,1.0,2
238320,1.0,2
49520,1.0,1
204360,1.0,2
39000,1.0,1
48000,1.0,1
17410,1.0,1
202170,1.0,2
206420,1.0,2
245170,1.0,2
423880,1.0,0
730,1.0,2
239070,1.0,2
244850,1.0,1
304930,1.0,0
212480,1.0,1
218620,1.0,2
204360,1.0,2
208650,1.0,1
620,1.0,2
261640,1.0,1
220,1.0,0
220700,0.0,0
72850,1.0,0
4550,1.0,2
730,1.0,2
730,1.0,1
201790,1.0,2
550,1.0,2
265630,1.0,2
250400,1.0,2
42700,1.0,2
49520,1.0,2
301520,1.0,2
200510,1.0,2
13640,0.0,1
105600,1.0,2
304930,1.0,2
620,1.0,2
286080,1.0,2
222880,1.0,2
226580,1.0,0
244210,1.0,0
265930,1.0,2
49520,1.0,2
12210,0.0,0
113400,0.0,2
730,0.0,1
325600,0.0,2
268500,1.0,2
230410,1.0,2
570,1.0,2
570,1.0,2
440,1.0,1
243870,1.0,2
218620,1.0,2
4000,1.0,2
227100,1.0,2
11240,0.0,0
220160,1.0,2
218620,1.0,2
8190,1.0,2
249130,1.0,2
9480,1.0,2
99900,1.0,2
351800,1.0,2
440,1.0,2
244850,1.0,1
316010,1.0,1
570,0.0,1
107410,1.0,2
211820,1.0,0
236390,1.0,2
218620,1.0,2
263300,1.0,2
242760,1.0,0
730,1.0,2
250420,0.0,1
105600,1.0,1
41500,1.0,1
219740,1.0,0
1250,1.0,1
200510,1.0,1
440,1.0,1
202970,1.0,2
440,1.0,2
250900,1.0,2
440,1.0,0
240,1.0,2
440,1.0,2
239660,1.0,2
262150,1.0,2
279112,1.0,0
570,1.0,2
440,1.0,1
252490,1.0,1
730,1.0,1
570,1.0,1
730,1.0,2
289650,1.0,2
208090,1.0,2
49520,1.0,2
,,1
8870,1.0,1
355840,1.0,2
440,1.0,2
440,1.0,2
253710,0.0,2
440,1.0,2
204360,1.0,2
440,1.0,2
222900,1.0,2
379720,1.0,2
730,1.0,1
200210,1.0,2
730,1.0,1
21660,1.0,2
50300,1.0,0
246700,1.0,1
242680,1.0,1
219640,1.0,2
304930,1.0,2
230290,1.0,2
236110,1.0,2
304930,1.0,2
387990,1.0,2
313590,1.0,2
218230,1.0,2
295110,1.0,1
33930,1.0,2
218620,1.0,2
570,1.0,0
222900,1.0,2
224260,1.0,2
4000,1.0,2
440,1.0,1
295110,1.0,0
17470,1.0,2
230410,1.0,2
4000,1.0,2
1250,1.0,1
262060,1.0,2
322330,1.0,2
218620,1.0,2
1250,1.0,2
730,1.0,1
440,1.0,2
440,1.0,0
620,1.0,2
345520,1.0,2
221910,1.0,2
6060,1.0,2
389570,0.0,1
304930,1.0,1
104700,1.0,0
730,1.0,2
47410,0.0,1
204300,1.0,2
4000,1.0,1
730,1.0,0
4000,1.0,1
24200,1.0,1
104700,0.0,1
42680,1.0,1
730,1.0,1
222900,1.0,0
232810,0.0,2
280220,1.0,0
224540,1.0,2
215080,1.0,2
730,1.0,2
113020,1.0,2
4000,1.0,2
242050,1.0,1
730,1.0,2
252490,1.0,2
211820,1.0,0
570,1.0,2
221100,1.0,2
34870,1.0,2
9930,1.0,2
230410,1.0,2
730,1.0,2
4000,1.0,1
108800,1.0,0
550,1.0,2
72850,1.0,0
440,1.0,2
212180,1.0,2
202970,1.0,0
42700,1.0,2
222900,1.0,1
104900,1.0,1
440,1.0,2
242640,0.0,2
219150,1.0,2
207170,1.0,2
214190,1.0,2
221100,1.0,2
105600,1.0,1
730,1.0,1
406150,1.0,2
47890,1.0,0
418070,1.0,2
221910,1.0,2
200210,1.0,2
346900,1.0,2
218620,1.0,1
259080,1.0,2
317360,1.0,2
8190,1.0,2
346110,1.0,2
214490,1.0,2
285310,1.0,2
224600,1.0,0
203160,1.0,2
7000,1.0,2
440,1.0,2
570,1.0,1
236390,1.0,2
107410,1.0,2
49520,1.0,0
72850,1.0,2
322170,1.0,1
278360,1.0,2
440,1.0,2
730,1.0,1
333930,0.0,2
211420,1.0,2
730,1.0,2
397100,1.0,2
385770,1.0,1
304050,1.0,2
304930,1.0,2
317360,1.0,1
99900,1.0,2
11610,1.0,1
4000,1.0,2
730,1.0,2
202970,1.0,2
204300,0.0,0
240,1.0,2
266210,0.0,1
259620,1.0,2
449040,1.0,1
111900,0.0,1
24240,1.0,1
263300,1.0,2
322330,1.0,1
219740,1.0,2
570,1.0,1
207140,1.0,0
244850,1.0,0
265750,0.0,1
233130,1.0,2
241930,1.0,0
207610,1.0,0
102500,1.0,2
211420,1.0,2
7670,1.0,2
570,0.0,1
213610,1.0,0
730,1.0,0
98400,1.0,0
32370,1.0,0
209870,1.0,2
730,0.0,2
4000,1.0,0
570,1.0,1
55230,1.0,1
65790,1.0,1
208090,1.0,1
550,1.0,1
212480,1.0,0
218620,0.0,1
213330,0.0,1
212680,1.0,0
253980,0.0,0
730,1.0,1
304930,1.0,1
295790,0.0,2
219150,1.0,2
330830,1.0,2
322330,1.0,2
2400,1.0,2
440,1.0,2
204880,1.0,0
219890,1.0,0
319630,1.0,2
570,1.0,2
304050,1.0,2
335300,1.0,0
221100,1.0,2
208730,1.0,2
230410,1.0,2
550,1.0,2
226700,0.0,2
33440,1.0,2
218620,1.0,2
209870,1.0,2
730,1.0,1
304930,1.0,1
250520,1.0,2
289600,1.0,2
209080,1.0,0
208090,1.0,1
214560,1.0,2
4000,1.0,2
4000,1.0,2
221100,0.0,1
236370,1.0,2
55100,1.0,2
250600,1.0,2
24960,1.0,1
21100,1.0,2
4000,1.0,2
261820,1.0,2
319630,1.0,2
105600,1.0,2
65800,1.0,2
21970,1.0,0
21995,1.0,0
248570,1.0,2
239030,1.0,2
4000,1.0,2
48700,1.0,2
212680,1.0,2
218310,1.0,2
204880,1.0,2
6060,1.0,0
105600,1.0,2
440,1.0,2
265930,1.0,1
252490,1.0,2
35450,1.0,2
211820,1.0,2
242050,0.0,2
440,1.0,2
49520,1.0,2
35450,1.0,2
10150,1.0,2
570,1.0,2
440,1.0,1
72850,1.0,0
550,1.0,2
245550,1.0,2
223470,1.0,2
219150,1.0,2
1250,1.0,2
362890,1.0,2
730,1.0,2
280,0.0,2
247730,1.0,2
211420,1.0,0
374320,1.0,2
344760,1.0,0
263440,1.0,2
289130,1.0,1
330840,1.0,0
10090,1.0,0
304930,1.0,2
49520,1.0,2
72850,1.0,2
261980,1.0,2
298110,1.0,0
730,1.0,2
113200,1.0,2
252490,1.0,2
70,1.0,2
15320,1.0,2
362890,0.0,0
314160,1.0,2
224960,0.0,0
72850,1.0,2
200710,1.0,2
57300,1.0,2
227940,1.0,2
227940,1.0,2
218230,1.0,2
550,1.0,2
8870,1.0,2
730,1.0,2
4000,1.0,2
4000,1.0,1
440,1.0,2
4000,1.0,2
550,1.0,2
108600,1.0,0
359550,1.0,1
17410,1.0,1
242050,1.0,1
440,1.0,1
220,1.0,2
70,1.0,2
209080,1.0,2
4000,1.0,2
220240,1.0,2
220,1.0,2
730,1.0,2
72850,1.0,2
218620,1.0,2
304930,1.0,2
239140,1.0,2
730,1.0,2
221100,1.0,2
271590,1.0,1
230410,0.0,2
730,1.0,2
730,1.0,2
440,1.0,1
242760,1.0,2
253250,1.0,2
264200,1.0,2
221100,1.0,2
570,1.0,1
620,1.0,0
440,1.0,2
440,1.0,2
730,1.0,2
440,1.0,2
220,1.0,2
204360,1.0,1
376870,1.0,2
332570,1.0,2
730,1.0,1
440,1.0,2
730,1.0,2
440,1.0,0
8870,1.0,2
263760,1.0,2
48700,1.0,2
204360,1.0,2
42160,0.0,0
211820,1.0,2
259080,1.0,2
72850,1.0,2
4000,1.0,1
72850,1.0,2
550,1.0,2
346900,1.0,2
440,1.0,2
234140,1.0,2
570,1.0,0
302830,0.0,1
17520,1.0,1
230410,1.0,2
218230,1.0,2
209870,1.0,0
630,1.0,2
440,1.0,2
4000,1.0,2
221100,1.0,2
239140,1.0,2
107410,1.0,2
224260,1.0,2
301520,1.0,2
226980,1.0,2
109400,1.0,2
440,1.0,2
17440,1.0,1
242050,1.0,0
304930,1.0,2
570,1.0,2
730,1.0,1
268750,1.0,2
200210,1.0,2
730,1.0,2
440,1.0,2
224760,0.0,2
211820,1.0,2
570,1.0,2
204300,1.0,0
570,1.0,2
24200,1.0,2
282440,1.0,2
200210,1.0,2
730,1.0,1
209540,1.0,2
12200,1.0,2
440,1.0,2
203160,1.0,2
227680,0.0,0
221100,1.0,2
222880,1.0,2
227940,1.0,2
291270,0.0,0
219740,1.0,2
440,1.0,1
200710,1.0,2
219150,1.0,1
730,1.0,2
22370,1.0,2
4920,1.0,2
228380,1.0,1
353360,1.0,1
204300,1.0,2
440,1.0,2
440,1.0,2
304930,1.0,2
570,1.0,2
221100,0.0,2
219740,1.0,2
205100,1.0,2
63380,1.0,2
242700,1.0,2
730,1.0,2
440,1.0,1
17510,1.0,0
363970,1.0,2
221910,1.0,2
620,1.0,2
311210,0.0,0
209160,0.0,0
730,1.0,1
204360,1.0,2
4000,1.0,2
72850,1.0,1
570,1.0,2
233270,1.0,0
223710,1.0,1
242820,1.0,2
222730,1.0,2
4000,1.0,2
244850,1.0,2
221100,1.0,2
20900,0.0,2
236390,0.0,0
730,0.0,2
209870,0.0,2
218230,1.0,2
113400,0.0,0
323910,1.0,0
319630,1.0,2
303210,1.0,2
95400,1.0,2
240,1.0,0
4000,1.0,2
49520,1.0,2
496920,1.0,1
570,1.0,2
1840,1.0,1
4000,1.0,1
440,1.0,2
227300,1.0,0
218620,1.0,1
299680,1.0,2
730,0.0,0
252490,1.0,2
48700,1.0,0
265930,1.0,2
238460,1.0,1
274170,1.0,2
204360,1.0,2
219150,1.0,2
301520,1.0,2
213650,1.0,2
440,1.0,2
730,1.0,2
206500,1.0,2
440,1.0,2
250320,1.0,2
8930,1.0,0
220200,1.0,2
239660,1.0,2
440,1.0,1
440,1.0,2
440,1.0,2
218230,1.0,2
206500,1.0,2
204030,1.0,2
200710,1.0,2
440,1.0,2
440,1.0,2
550,1.0,1
49520,1.0,2
252490,1.0,2
304930,1.0,2
237110,1.0,2
8980,1.0,2
230410,1.0,2
91900,1.0,1
24960,1.0,1
251970,1.0,2
570,1.0,2
8930,1.0,2
440,1.0,1
206420,1.0,2
216250,0.0,1
251570,0.0,2
248570,1.0,2
242760,1.0,2
208090,1.0,1
209870,1.0,2
224260,1.0,1
230410,1.0,2
12210,1.0,0
105600,1.0,2
261030,1.0,2
313120,1.0,2
314700,1.0,2
730,1.0,2
304930,1.0,2
105600,1.0,2
202970,1.0,2
244590,1.0,2
208090,1.0,2
209870,1.0,2
224760,0.0,0
22000,0.0,0
239350,1.0,2
250760,1.0,2
241600,1.0,0
400,1.0,2
94400,1.0,2
206190,1.0,2
241240,1.0,2
238460,1.0,2
49520,1.0,1
440,1.0,1
570,1.0,2
730,1.0,2
271590,1.0,2
247000,1.0,2
208650,0.0,2
230410,1.0,2
348620,1.0,2
317410,1.0,2
440,0.0,0
204300,1.0,2
239220,0.0,2
99900,0.0,1
31280,0.0,0
304050,1.0,2
206500,1.0,2
221100,1.0,0
224600,1.0,0
227680,0.0,0
1250,1.0,1
206420,1.0,0
212180,0.0,2
282470,1.0,0
214560,1.0,2
238320,1.0,1
105450,1.0,0
244850,1.0,2
730,1.0,2
283940,1.0,1
230410,1.0,2
218230,1.0,2
346110,1.0,2
239030,1.0,2
105600,1.0,2
250760,1.0,1
99900,1.0,2
352460,1.0,2
240,0.0,1
570,1.0,2
72850,1.0,2
220200,1.0,2
440,1.0,2
299860,0.0,1
4000,1.0,2
234530,1.0,2
409440,1.0,2
242760,1.0,2
434730,1.0,2
345200,1.0,2
265930,1.0,2
440,1.0,2
43110,1.0,2
17470,1.0,2
105600,1.0,2
286100,0.0,0
219890,1.0,2
221640,1.0,2
221910,1.0,2
200210,1.0,2
550,1.0,1
230410,1.0,2
570,1.0,2
224260,1.0,2
1250,1.0,2
244850,1.0,2
206420,1.0,2
13230,1.0,1
214230,1.0,2
51100,1.0,2
730,1.0,1
301520,0.0,2
218620,1.0,2
570,1.0,2
214700,0.0,0
550,1.0,2
4000,1.0,2
239800,1.0,2
207610,1.0,2
219150,1.0,2
730,1.0,2
730,1.0,0
48700,1.0,2
33930,1.0,2
201810,1.0,2
242050,1.0,2
236450,1.0,2
109600,1.0,2
235600,1.0,0
289130,1.0,2
570,1.0,2
222880,1.0,0
730,0.0,2
386360,1.0,2
239820,1.0,2
322330,1.0,2
250260,1.0,2
4000,1.0,1
49520,1.0,2
251570,1.0,1
4000,1.0,1
245130,1.0,1
730,1.0,2
221100,0.0,0
218230,1.0,2
8190,1.0,2
235460,1.0,0
261640,1.0,2
418340,1.0,1
374570,1.0,2
417860,1.0,1
215530,1.0,2
221100,0.0,1
49520,1.0,0
250900,1.0,0
72850,1.0,2
570,1.0,2
200260,1.0,2
7670,1.0,2
232430,1.0,2
113020,1.0,2
261640,1.0,1
322170,1.0,1
1250,1.0,2
221100,1.0,2
322170,1.0,2
570,1.0,1
252490,1.0,2
327860,1.0,2
238960,1.0,2
22370,1.0,0
730,1.0,1
207140,1.0,2
4000,1.0,2
259080,1.0,2
322070,1.0,2
226700,1.0,1
104900,1.0,2
298520,1.0,2
4000,1.0,2
261760,1.0,2
271290,0.0,0
290340,1.0,2
413150,1.0,2
233250,0.0,2
293240,1.0,2
214190,0.0,2
55230,1.0,2
417860,1.0,1
224480,1.0,2
225260,1.0,1
239200,0.0,0
227300,1.0,0
39000,1.0,2
213670,1.0,2
730,1.0,2
218740,1.0,2
105600,1.0,1
8190,1.0,1
32390,0.0,2
312990,1.0,1
262410,1.0,2
250600,1.0,2
286080,1.0,1
550,1.0,0
242860,1.0,2
206500,1.0,2
216250,1.0,2
233450,1.0,2
440,1.0,2
8870,1.0,1
730,1.0,2
221100,1.0,1
224760,1.0,2
19680,1.0,2
291480,0.0,0
345200,1.0,2
227700,1.0,2
570,1.0,2
4000,1.0,2
440,1.0,2
570,1.0,1
317360,1.0,2
440,1.0,2
113400,0.0,2
440,1.0,1
105600,1.0,2
570,1.0,2
322330,1.0,2
72850,1.0,0
8870,1.0,2
230410,1.0,2
570,1.0,2
242050,1.0,1
269390,1.0,2
245550,1.0,2
372000,0.0,1
4000,1.0,2
230410,1.0,2
355840,0.0,0
304930,1.0,2
271590,1.0,2
376870,1.0,1
109600,1.0,2
206440,1.0,0
222880,1.0,1
730,1.0,0
245170,1.0,0
24200,1.0,2
730,1.0,2
224260,0.0,2
248820,0.0,1
252490,1.0,0
42910,1.0,1
226320,1.0,1
304930,1.0,1
72850,1.0,2
292140,0.0,2
205100,1.0,2
242760,1.0,2
232910,1.0,1
313120,1.0,1
305620,1.0,1
295110,0.0,2
50130,1.0,2
570,1.0,2
252490,1.0,2
730,1.0,0
24240,1.0,2
304930,1.0,2
222880,1.0,2
219870,1.0,2
13140,1.0,2
730,1.0,2
4000,1.0,2
273110,1.0,2
241640,1.0,2
17410,1.0,2
730,1.0,2
238960,1.0,0
329860,1.0,1
620,1.0,2
203290,0.0,2
301520,0.0,0
4000,1.0,2
550,1.0,2
224580,1.0,2
265770,0.0,2
236450,1.0,2
206500,1.0,2
200210,1.0,1
304930,1.0,1
273350,1.0,2
261030,1.0,2
207610,1.0,2
200260,1.0,0
8870,1.0,2
203160,1.0,2
221810,1.0,2
620,1.0,2
620,1.0,1
550,1.0,1
250600,1.0,2
730,1.0,2
730,1.0,2
205100,1.0,1
251610,1.0,2
4000,1.0,2
50650,1.0,2
432020,1.0,1
264360,0.0,0
213850,1.0,1
24010,0.0,2
238260,1.0,2
208140,1.0,1
261030,1.0,1
218230,1.0,1
317360,1.0,1
233270,1.0,2
261030,1.0,2
440,1.0,1
225260,1.0,1
230410,1.0,1
202970,0.0,1
207610,1.0,2
210770,1.0,1
440,1.0,2
9900,0.0,2
208090,1.0,2
252490,1.0,1
440,1.0,2
94400,1.0,2
305620,1.0,2
247730,1.0,2
271590,1.0,0
215120,0.0,0
226700,0.0,1
218620,1.0,2
206210,1.0,2
200260,1.0,2
304930,1.0,1
346110,1.0,2
401980,1.0,2
570,1.0,2
295110,1.0,2
730,1.0,0
211820,1.0,2
72850,1.0,2
12200,1.0,2
243470,0.0,0
203140,1.0,2
245550,1.0,1
570,1.0,1
250600,1.0,2
220780,1.0,2
349700,0.0,1
371660,1.0,0
1250,0.0,2
440,1.0,2
50300,1.0,2
730,1.0,2
550,1.0,1
55140,1.0,2
440,1.0,1
206190,1.0,2
4000,1.0,2
67370,0.0,0
8930,1.0,2
91310,1.0,2
282070,1.0,2
212680,1.0,2
4560,1.0,2
13520,1.0,2
252950,1.0,0
570,1.0,1
104700,1.0,2
251670,0.0,2
49520,1.0,2
107410,1.0,2
251570,0.0,2
304930,1.0,2
238320,1.0,0
263480,1.0,2
8190,1.0,2
221100,1.0,0
239160,0.0,0
70000,1.0,2
1250,0.0,0
220240,1.0,2
238090,1.0,2
24240,0.0,2
730,1.0,2
440,1.0,1
43110,1.0,2
107410,1.0,0
253710,0.0,0
22380,1.0,2
346900,1.0,1
236110,1.0,2
261640,1.0,2
440,1.0,2
376570,1.0,2
440,1.0,2
17500,1.0,1
221100,1.0,0
730,1.0,2
49520,1.0,2
423880,1.0,1
570,1.0,1
208090,1.0,1
250180,1.0,1
237740,1.0,1
230410,1.0,1
10500,1.0,2
242760,1.0,1
730,1.0,2
211820,1.0,1
243870,0.0,1
440,1.0,2
237110,1.0,0
440,1.0,1
33220,1.0,1
244850,1.0,0
4760,1.0,1
230410,1.0,2
570,1.0,2
218230,1.0,2
730,1.0,2
570,1.0,2
232090,1.0,1
304050,1.0,1
1250,1.0,1
440,1.0,2
49520,1.0,2
239030,1.0,2
211420,1.0,0
297810,1.0,2
394360,1.0,2
113200,1.0,0
207140,1.0,2
418340,0.0,1
570,1.0,1
730,0.0,2
226700,0.0,2
289130,1.0,2
48700,1.0,2
233860,1.0,2
211420,1.0,2
4000,1.0,2
233250,1.0,2
47780,1.0,2
238960,1.0,2
300080,0.0,0
233610,1.0,2
4000,1.0,2
570,1.0,2
240,1.0,1
440,1.0,2
282070,1.0,1
221100,1.0,0
239140,1.0,2
72850,1.0,0
221910,1.0,1
252490,1.0,1
39120,1.0,2
42680,1.0,0
281370,0.0,2
570,1.0,2
10,1.0,0
218620,1.0,1
72850,1.0,2
257750,1.0,2
8870,1.0,2
208500,1.0,2
44320,1.0,0
8930,1.0,2
221380,1.0,1
202970,1.0,1
221100,1.0,2
730,0.0,1
302830,1.0,2
40800,1.0,1
220780,1.0,2
375600,1.0,0
304930,1.0,1
221100,1.0,2
221640,1.0,0
218620,1.0,2
570,1.0,2
250400,1.0,2
252490,1.0,2
440,1.0,2
730,1.0,2
730,1.0,1
570,1.0,0
200510,1.0,2
292030,1.0,2
72850,1.0,1
287700,1.0,2
311340,1.0,2
39140,1.0,2
228380,1.0,2
212480,1.0,2
4000,1.0,2
243870,0.0,0
225540,1.0,1
265630,1.0,0
8190,1.0,2
224540,1.0,2
4000,1.0,1
304930,1.0,2
6060,1.0,2
